Customer_ID,total_logins,new_device_rate,unusual_location_rate,off_hours_rate,avg_failed_attempts,failed_auth_rate,distinct_devices,anomaly_score,is_anomalous
CUST013738,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,3,0.588023823774296,0
CUST006766,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,2,0.5878398040871886,0
CUST002098,3,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,0.5877644555894594,0
CUST010705,4,0.25,0.5,0.0,1.5,0.5,4,0.5877350657577585,0
CUST013404,7,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,1,0.5876310574005724,0
CUST015135,5,0.6,0.2,0.2,0.8,0.4,4,0.5875778314865837,0
CUST003656,4,0.75,0.5,0.0,1.0,0.5,4,0.58747086828809,0
CUST002739,4,0.75,0.5,0.0,1.0,0.5,4,0.58747086828809,0
CUST013668,7,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,3,0.5874481268538746,0
CUST010637,5,0.2,0.2,0.2,1.0,0.6,3,0.5874322511124577,0
CUST008527,3,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1,0.5874272392680608,0
CUST014242,3,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1,0.5874272392680608,0
CUST013972,6,0.5,0.0,0.16666666666666666,0.0,0.0,4,0.587425680877131,0
CUST015909,5,0.2,0.4,0.0,1.4,0.6,3,0.587405411924481,0
CUST014573,4,0.5,0.25,0.25,2.0,0.5,3,0.587345588729365,0
CUST000699,4,0.5,0.5,0.0,1.5,0.5,4,0.5873455333397973,0
CUST004241,4,0.5,0.0,0.5,1.25,0.5,3,0.587339358503935,0
CUST006281,3,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,2,0.5872649895816647,0
CUST006576,5,0.6,0.4,0.2,0.6,0.2,4,0.5872088098214233,0
CUST013624,5,0.6,0.4,0.2,0.6,0.2,4,0.5872088098214233,0
CUST010525,3,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,3,0.5871880678323201,0
CUST009701,3,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,3,0.5871880678323201,0
CUST005166,3,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,3,0.5871870156862162,0
CUST014480,3,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,3,0.5871870156862162,0
CUST016889,4,0.25,1.0,0.0,1.25,0.5,2,0.5870964390196668,0
CUST010053,5,0.6,0.2,0.0,1.0,0.4,4,0.5870898608820981,0
CUST007954,5,0.4,0.4,0.2,0.8,0.4,4,0.5869356966850987,0
CUST018658,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,3,0.5869265763733731,0
CUST012867,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,3,0.5869265763733731,0
CUST009509,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,3,0.5869265763733731,0
CUST000426,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,3,0.5869265763733731,0
CUST012098,2,0.0,0.0,0.0,3.0,1.0,2,0.5869038277212205,0
CUST009204,2,0.0,0.0,0.0,3.0,1.0,2,0.5869038277212205,0
CUST011682,2,0.0,0.0,0.0,3.0,1.0,2,0.5869038277212205,0
CUST019409,5,0.2,0.8,0.2,0.8,0.2,2,0.5868331426875261,0
CUST003808,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009350,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018213,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST007790,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST007793,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST001152,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST019189,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002401,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009950,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST013375,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014137,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009195,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014313,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002360,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST008727,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006476,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST010942,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018230,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018137,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST004969,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST000811,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST011127,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST000010,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST007358,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014101,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST005513,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009171,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST008987,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST005348,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018589,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST000830,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017023,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017475,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST007058,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017008,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST003099,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST013606,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009279,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST000880,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST004470,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017619,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST013156,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST007957,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006165,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST013151,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST013033,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST005388,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002740,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002738,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST004760,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014570,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST019113,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009271,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST007994,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002004,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST004610,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014676,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST011977,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST008402,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018047,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST008470,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST015194,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST000574,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST003975,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018107,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST001904,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST016771,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009464,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009471,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST003985,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014801,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST013061,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018507,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018365,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST019126,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST011424,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST005442,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018814,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014853,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST010080,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST014478,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST010392,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017745,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST000981,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006223,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST011295,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST005636,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006383,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006433,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST016468,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST016791,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST010398,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST018187,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST008167,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST012378,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST016846,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST007632,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST000746,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002916,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST004296,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006775,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017726,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST005944,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST001829,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST016936,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST013899,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST004075,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST012917,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002823,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST016881,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST019492,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009621,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST011242,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST012515,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST012602,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST012489,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017423,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST010299,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006202,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002888,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST016402,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST002877,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST009573,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST017972,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST001187,1,0.0,0.0,0.0,4.0,1.0,1,0.5867656481176307,0
CUST006146,5,0.2,0.2,0.2,1.6,0.4,3,0.5867402254524993,0
CUST012318,5,0.4,0.2,0.0,1.2,0.4,4,0.5867293822332349,0
CUST005843,3,0.0,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,1,0.5864414431451965,0
CUST016656,3,0.0,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,1,0.5864414431451965,0
CUST006869,5,0.6,0.0,0.2,0.8,0.4,4,0.5864249039094017,0
CUST003166,5,0.6,0.0,0.2,0.8,0.4,4,0.5864249039094017,0
CUST000841,4,0.25,0.0,0.25,1.5,0.75,2,0.5863815138987526,0
CUST014230,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,4,0.5862361932989065,0
CUST010027,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,4,0.5862361932989065,0
CUST000380,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,4,0.5862361932989065,0
CUST009886,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,3,0.5861720843987497,0
CUST019568,3,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1,0.5861333034382888,0
CUST016095,4,0.5,0.75,0.0,1.5,0.5,3,0.5861159855309821,0
CUST014629,6,0.0,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1,0.5860406155885743,0
CUST004912,5,0.4,0.6,0.0,0.6,0.4,4,0.5859764224747932,0
CUST000932,4,0.75,0.0,0.5,0.0,0.0,4,0.5859056258100085,0
CUST005295,4,0.75,0.0,0.5,0.0,0.0,4,0.5859056258100085,0
CUST015560,5,0.2,0.6,0.6,0.0,0.0,2,0.5858981088428523,0
CUST011147,4,0.25,0.75,0.25,1.5,0.5,2,0.5857344391277056,0
CUST008112,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.5856542705678839,0
CUST018293,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.5856542705678839,0
CUST002068,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.5856542705678839,0
CUST009225,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.5856542705678839,0
CUST014292,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.5856542705678839,0
CUST011196,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.5856542705678839,0
CUST002036,3,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.5856542705678839,0
CUST012554,8,0.0,0.375,0.125,0.375,0.125,2,0.5856472151345109,0
CUST017323,3,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,3,0.585508930247028,0
CUST018392,3,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,3,0.585508930247028,0
CUST002762,3,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,3,0.585508930247028,0
CUST015142,4,0.25,0.75,0.25,1.0,0.5,3,0.5853699123602613,0
CUST007935,3,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,3,0.5851744257512361,0
CUST012439,3,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,3,0.5851744257512361,0
CUST005599,3,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,3,0.5851744257512361,0
CUST005466,3,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,2,0.5851213975950051,0
CUST013663,7,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,3,0.5850222657560787,0
CUST018955,3,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,2,0.5849846017455117,0
CUST003825,3,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,2,0.5847090026799436,0
CUST011838,9,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,2,0.5846789356802595,0
CUST019469,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,3,0.5846515185634036,0
CUST003214,2,0.0,1.0,0.0,2.0,0.5,2,0.5846127643190046,0
CUST013928,2,0.0,1.0,0.0,2.0,0.5,2,0.5846127643190046,0
CUST013268,2,0.0,1.0,0.0,2.0,0.5,2,0.5846127643190046,0
CUST017313,2,0.0,1.0,0.0,2.0,0.5,2,0.5846127643190046,0
CUST010703,4,0.75,0.5,0.25,0.0,0.0,4,0.5845907121275455,0
CUST005276,4,0.75,0.5,0.25,0.0,0.0,4,0.5845907121275455,0
CUST018034,3,0.3333333333333333,1.0,0.0,1.3333333333333333,0.3333333333333333,3,0.5844224203693503,0
CUST015432,3,0.0,1.0,0.0,1.3333333333333333,0.6666666666666666,1,0.5843735574106608,0
CUST013244,3,0.0,1.0,0.0,1.3333333333333333,0.6666666666666666,1,0.5843735574106608,0
CUST019874,4,0.75,0.5,0.0,0.5,0.5,4,0.5842273687599608,0
CUST013103,3,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,3,0.5841216103148557,0
CUST006173,7,0.0,0.0,0.0,1.1428571428571428,0.2857142857142857,1,0.5841138911461179,0
CUST004293,4,0.5,0.25,0.0,1.5,0.5,4,0.5841136607465368,0
CUST004182,4,0.5,0.25,0.0,1.5,0.5,4,0.5841136607465368,0
CUST014512,2,0.0,0.0,0.0,3.5,1.0,1,0.584076156257519,0
CUST006003,2,0.0,0.0,0.0,3.5,1.0,1,0.584076156257519,0
CUST002591,4,0.5,0.25,0.5,0.5,0.5,3,0.5839846546840588,0
CUST019938,5,0.4,0.4,0.2,1.0,0.6,3,0.5839645106102334,0
CUST000971,6,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,2,0.5839231122765405,0
CUST017110,4,0.0,0.0,0.25,2.0,0.75,2,0.5839004851066188,0
CUST008923,4,0.0,0.25,0.0,2.25,0.75,2,0.5838242229240422,0
CUST001221,3,0.0,0.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,3,0.5837690810505525,0
CUST016274,5,0.4,0.2,0.2,0.8,0.4,4,0.583701158012604,0
CUST014530,4,1.0,0.5,0.0,0.0,0.0,4,0.5836672572293915,0
CUST010140,4,1.0,0.5,0.0,0.0,0.0,4,0.5836672572293915,0
CUST018305,4,1.0,0.5,0.0,0.0,0.0,4,0.5836672572293915,0
CUST016883,4,1.0,0.5,0.0,0.0,0.0,4,0.5836672572293915,0
CUST019069,4,0.75,0.0,0.0,1.0,0.5,4,0.5833672700541881,0
CUST014326,4,0.75,0.0,0.0,1.0,0.5,4,0.5833672700541881,0
CUST000451,4,0.75,0.0,0.0,1.0,0.5,4,0.5833672700541881,0
CUST003530,3,0.0,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,3,0.5833464557745631,0
CUST004721,3,0.0,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,3,0.5833464557745631,0
CUST016907,5,0.2,0.0,0.4,1.0,0.4,3,0.5833204300127469,0
CUST014774,2,0.0,0.0,1.0,1.5,0.5,1,0.5832764777440227,0
CUST001310,2,0.0,0.0,1.0,1.5,0.5,1,0.5832764777440227,0
CUST010243,2,0.0,0.0,1.0,1.5,0.5,1,0.5832764777440227,0
CUST012854,2,0.0,0.5,0.0,2.0,1.0,2,0.5832311227067879,0
CUST016730,2,0.0,0.5,0.0,2.0,1.0,2,0.5832311227067879,0
CUST013057,2,0.0,0.5,0.0,2.0,1.0,2,0.5832311227067879,0
CUST005284,2,0.0,0.5,0.0,2.0,1.0,2,0.5832311227067879,0
CUST018370,2,0.0,0.5,0.0,2.0,1.0,2,0.5832311227067879,0
CUST007731,6,0.0,0.0,0.5,0.6666666666666666,0.16666666666666666,1,0.5832046139117435,0
CUST018699,3,0.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,2,0.5831782880325095,0
CUST006640,6,0.0,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.3333333333333333,1,0.5831352200301633,0
CUST018193,3,0.6666666666666666,0.3333333333333333,0.0,2.0,0.6666666666666666,3,0.5830779427621207,0
CUST001387,3,0.6666666666666666,0.3333333333333333,0.0,2.0,0.6666666666666666,3,0.5830779427621207,0
CUST018225,3,0.6666666666666666,0.3333333333333333,0.0,2.0,0.6666666666666666,3,0.5830779427621207,0
CUST005685,3,0.6666666666666666,0.3333333333333333,0.0,2.0,0.6666666666666666,3,0.5830779427621207,0
CUST001782,6,0.16666666666666666,0.16666666666666666,0.0,1.0,0.5,3,0.5829680924351127,0
CUST014220,5,0.6,0.0,0.0,0.0,0.0,5,0.5828622265145607,0
CUST007005,6,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.5,3,0.5828502248540725,0
CUST012864,4,0.75,0.25,0.0,1.0,0.5,4,0.5826979347419905,0
CUST006848,4,0.75,0.25,0.0,1.0,0.5,4,0.5826979347419905,0
CUST000238,4,0.25,0.75,0.25,1.0,0.25,3,0.5826648409035198,0
CUST008080,7,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,1,0.5826526867306417,0
CUST003031,5,0.2,0.0,0.2,0.6,0.6,3,0.5826420312123355,0
CUST008250,5,0.4,0.2,0.2,0.6,0.4,4,0.5825017486248142,0
CUST018994,5,0.4,0.2,0.2,0.6,0.4,4,0.5825017486248142,0
CUST011793,5,0.0,0.4,0.6,0.8,0.4,2,0.5824603791229144,0
CUST016063,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.5823602333909885,0
CUST008038,6,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,3,0.582212309456109,0
CUST013564,5,0.2,0.6,0.2,1.2,0.4,3,0.5821360056449895,0
CUST015168,5,0.4,0.2,0.2,0.2,0.2,4,0.5820825515792519,0
CUST014794,3,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,3,0.5820736686717628,0
CUST014895,3,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,3,0.5820736686717628,0
CUST004201,3,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,3,0.5820736686717628,0
CUST010970,4,0.75,0.5,0.0,1.0,0.25,4,0.5818851302172812,0
CUST010015,5,0.0,0.2,0.2,1.0,0.6,3,0.5817909626483332,0
CUST005836,6,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,4,0.5817810289076257,0
CUST005882,6,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,4,0.5817810289076257,0
CUST017238,6,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,4,0.5817810289076257,0
CUST011417,3,0.0,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,2,0.581749798907712,0
CUST011244,4,1.0,0.0,0.25,0.0,0.0,4,0.5816453885968084,0
CUST005157,4,1.0,0.0,0.25,0.0,0.0,4,0.5816453885968084,0
CUST010344,4,1.0,0.0,0.25,0.0,0.0,4,0.5816453885968084,0
CUST012972,4,1.0,0.0,0.25,0.0,0.0,4,0.5816453885968084,0
CUST005607,4,1.0,0.0,0.25,0.0,0.0,4,0.5816453885968084,0
CUST002361,4,1.0,0.0,0.25,0.0,0.0,4,0.5816453885968084,0
CUST013089,5,0.4,0.4,0.0,1.0,0.4,4,0.5816362139769273,0
CUST014718,5,0.2,0.0,0.6,0.2,0.2,3,0.5816090416678562,0
CUST003686,2,0.5,0.5,0.0,1.5,1.0,2,0.5815793841676438,0
CUST012777,2,0.5,0.5,0.0,1.5,1.0,2,0.5815793841676438,0
CUST012292,3,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,3,0.5815394204009932,0
CUST000061,2,0.5,1.0,0.5,0.0,0.0,2,0.5815195746808267,0
CUST015379,2,0.5,1.0,0.5,0.0,0.0,2,0.5815195746808267,0
CUST009033,2,0.5,1.0,0.5,0.0,0.0,2,0.5815195746808267,0
CUST006791,2,0.5,1.0,0.5,0.0,0.0,2,0.5815195746808267,0
CUST008436,2,0.5,1.0,0.5,0.0,0.0,2,0.5815195746808267,0
CUST007663,2,0.5,1.0,0.5,0.0,0.0,2,0.5815195746808267,0
CUST006678,2,0.5,1.0,0.5,0.0,0.0,2,0.5815195746808267,0
CUST013384,2,0.5,0.0,0.0,2.0,1.0,2,0.5815058270255004,0
CUST015835,2,0.5,0.0,0.0,2.0,1.0,2,0.5815058270255004,0
CUST014965,2,0.5,0.0,0.0,2.0,1.0,2,0.5815058270255004,0
CUST006749,2,0.5,0.0,0.0,2.0,1.0,2,0.5815058270255004,0
CUST001368,2,0.5,0.0,0.0,2.0,1.0,2,0.5815058270255004,0
CUST007432,5,0.4,0.0,0.4,1.0,0.4,3,0.5814172952201277,0
CUST013082,3,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,0.5813184182233282,0
CUST001179,3,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,0.5813184182233282,0
CUST014439,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,0.5812907236432073,0
CUST008021,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,0.5812907236432073,0
CUST005577,3,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,3,0.5812617568508618,0
CUST007574,2,0.0,0.0,1.0,0.5,0.5,2,0.5809475820061012,0
CUST012948,4,0.75,0.25,0.25,0.75,0.25,4,0.5808167657338449,0
CUST005865,4,0.75,0.25,0.25,0.75,0.25,4,0.5808167657338449,0
CUST013435,4,0.75,0.25,0.25,0.75,0.25,4,0.5808167657338449,0
CUST017334,4,0.75,0.25,0.25,0.25,0.25,4,0.5808055680215167,0
CUST013645,4,0.75,0.5,0.0,0.25,0.25,4,0.5807906930087197,0
CUST001913,4,0.75,0.5,0.0,0.25,0.25,4,0.5807906930087197,0
CUST012987,4,0.75,0.5,0.0,0.25,0.25,4,0.5807906930087197,0
CUST009989,4,0.75,0.5,0.0,0.25,0.25,4,0.5807906930087197,0
