detection_rate,fraud_amount_caught,total_review_cost,net_benefit,fraud_still_missed,pct_of_total_fraud_caught,scenario,n_claims_reviewed
0.5747637878853543,74654951.22855888,296369.0732205773,74358582.1553383,236109813.31144112,0.24022978068013784,B - Identity-change trigger,8966
0.7975625372491378,103593847.72503561,344843.1269419527,103249004.59809366,207170916.8149644,0.33335133047782045,B - Identity-change trigger,8966
0.8102346615902047,105239805.32463527,438923.44554989145,104800881.87908538,205524959.21536475,0.3386478048127922,B - Identity-change trigger,8966
0.5608335035991424,72845573.67919499,324303.3223752621,72521270.35681972,237919190.86080503,0.23440744251370454,B - Identity-change trigger,8966
0.49773395576603074,64649696.05900523,317505.9236182938,64332190.13538694,246115068.4809948,0.20803418995940853,B - Identity-change trigger,8966
0.5384397597499134,69936893.81778644,386664.4007936281,69550229.41699281,240827870.72221357,0.22504769458438564,B - Identity-change trigger,8966
0.7338129199842672,95313533.84990764,462445.0463736425,94851088.803534,215451230.69009238,0.3067063731983662,B - Identity-change trigger,8966
0.8204239358355484,106563270.35126682,350510.11878140416,106212760.23248541,204201494.18873322,0.3429065406079863,B - Identity-change trigger,8966
0.8123219792878147,105510922.96321666,434702.3203408077,105076220.64287585,205253841.57678336,0.3395202255937733,B - Identity-change trigger,8966
0.45466032599351475,59054946.01092879,290389.74536292197,58764556.265565865,251709818.52907124,0.19003102265581187,B - Identity-change trigger,8966
0.6708329066639735,87133182.33524619,398708.44415985496,86734473.89108634,223631582.20475382,0.28038308160264697,B - Identity-change trigger,8966
0.5072370245334861,65884031.18990518,426297.41536662664,65457733.774538554,244880733.35009485,0.21200611751280102,B - Identity-change trigger,8966
0.8451564738566157,109775731.64169446,470038.86619271437,109305692.77550174,200989032.89830557,0.35324381708520464,B - Identity-change trigger,8966
0.6414725004562356,83319616.24133186,411267.7497078066,82908348.49162406,227445148.29866815,0.26811152919689324,B - Identity-change trigger,8966
0.37298492729049215,48446287.22749915,436663.19805217645,48009624.029446974,262318477.31250086,0.15589375873809336,B - Identity-change trigger,8966
0.7709271141050117,100134224.38464974,382154.67299273843,99752069.711657,210630540.15535027,0.3222187191423402,B - Identity-change trigger,8966
0.7187060352668857,93351329.95752092,396352.0338677847,92954977.92365313,217413434.58247912,0.30039226002890435,B - Identity-change trigger,8966
0.6529078799700627,84804935.459207,376130.67444004206,84428804.78476696,225959829.08079302,0.27289109041926585,B - Identity-change trigger,8966
0.3936302003192865,51127861.61257916,474468.10576939414,50653393.50680976,259636902.92742085,0.1645227112161818,B - Identity-change trigger,8966
0.7575931274452009,98402298.77494347,327850.61716534203,98074448.15777813,212362465.76505655,0.31664561109622724,B - Identity-change trigger,8966
0.8058251105354365,104667057.309064,349995.7531615102,104317061.5559025,206097707.23093602,0.3368047772854628,B - Identity-change trigger,8966
0.747697753466286,97117007.88265851,507953.2562801418,96609054.62637837,213647756.6573415,0.31250971462743843,B - Identity-change trigger,8966
0.687927636076057,89353583.51121426,478032.76104893495,88875550.75016533,221411181.02878577,0.28752803955582656,B - Identity-change trigger,8966
0.7506996046708693,97506912.50086363,562713.9855588765,96944198.51530474,213257852.0391364,0.31376437623227726,B - Identity-change trigger,8966
0.7365047643410144,95663172.28121382,306651.3261319119,95356520.95508191,215101592.2587862,0.3078314635277789,B - Identity-change trigger,8966
0.7753012336852112,100702370.27485815,524096.8826623014,100178273.39219585,210062394.26514187,0.3240469376376042,B - Identity-change trigger,8966
0.6516367956884258,84639836.79249711,520941.8064785332,84118894.98601858,226124927.74750292,0.27235982469821707,B - Identity-change trigger,8966
0.930697295538687,120886462.70257276,337725.4517180135,120548737.25085475,189878301.83742726,0.38899668333220216,B - Identity-change trigger,8966
0.6465051003354793,83973290.85768178,222363.3153988808,83750927.5422829,226791473.68231824,0.270214967845472,B - Identity-change trigger,8966
0.5586882305654571,72566928.33465971,298458.757894994,72268469.57676472,238197836.20534033,0.2335107985684113,B - Identity-change trigger,8966
0.8453628513270246,109802537.61018585,393982.2902027564,109408555.3199831,200962226.92981416,0.35333007515416903,B - Identity-change trigger,8966
0.8537534046148546,110892370.26785585,281887.7723283231,110610482.49552754,199872394.27214417,0.35683701281900754,B - Identity-change trigger,8966
0.6146713947700874,79838472.7176032,441604.3085048777,79396868.40909833,230926291.8223968,0.2569096687514804,B - Identity-change trigger,8966
0.8009897418049684,104039000.6632664,273738.07062147575,103765262.59264493,206725763.8767336,0.33478377388526315,B - Identity-change trigger,8966
0.9231031778339193,119900077.51473896,149523.65756592195,119750553.85717304,190864687.02526104,0.385822625973113,B - Identity-change trigger,8966
0.8552369885641479,111085070.10335776,389026.63677471835,110696043.46658304,199679694.43664226,0.35745709545864385,B - Identity-change trigger,8966
0.619297610846215,80439362.93166272,459652.178717007,79979710.75294572,230325401.60833728,0.25884325415955894,B - Identity-change trigger,8966
0.7938106114846619,103106517.38018098,331775.1899651833,102774742.1902158,207658247.15981904,0.33178316574210476,B - Identity-change trigger,8966
0.506479229555824,65785602.67319791,378076.6706281704,65407526.00256974,244979161.8668021,0.2116893875358586,B - Identity-change trigger,8966
0.8316947526526314,108027214.84032567,453556.45492676966,107573658.3853989,202737549.69967437,0.34761732077389673,B - Identity-change trigger,8966
0.3321280955574812,43139472.76793934,257204.49400000522,42882268.273939334,267625291.7720607,0.1388171301588686,B - Identity-change trigger,8966
0.49176401551090226,63874272.123158865,496049.0437956235,63378223.07936324,246890492.41684115,0.20553897806820792,B - Identity-change trigger,8966
0.8338404289766451,108305912.56745782,351788.2207858179,107954124.34667201,202458851.9725422,0.34851413327947367,B - Identity-change trigger,8966
0.6507729098477594,84527628.33980514,344992.5384928308,84182635.80131231,226237136.2001949,0.27199875270584345,B - Identity-change trigger,8966
0.5672792036546952,73682793.13077463,425265.6043020583,73257527.52647257,237081971.4092254,0.23710150421924867,B - Identity-change trigger,8966
0.6544680478319208,85007582.63025427,360075.7151542564,84647506.91510001,225757181.90974575,0.27354318227191593,B - Identity-change trigger,8966
0.8379778246860282,108843310.85421081,273892.8959927999,108569417.95821801,201921453.68578923,0.3502434100446451,B - Identity-change trigger,8966
0.5198280245435521,67519451.70783412,395193.8983918226,67124257.8094423,243245312.8321659,0.2172686849095576,B - Identity-change trigger,8966
0.8656847877143463,112442114.42738087,456596.2673541105,111985518.16002676,198322650.11261916,0.36182388500131235,B - Identity-change trigger,8966
0.5729122049436669,74414452.7192219,414804.17428701813,73999648.54493488,236350311.82077813,0.2394558882161934,B - Identity-change trigger,8966
0.5021715142884505,65226081.910111085,413493.91252451576,64812587.99758657,245538682.62988895,0.20988892356139532,B - Identity-change trigger,8966
0.2549256087719656,33111791.819386326,406596.1647099783,32705195.654676348,277652972.7206137,0.10654937624089732,B - Identity-change trigger,8966
0.9197043544340183,119458610.94968684,398997.745380873,119059613.20430596,191306153.5903132,0.3844020448280608,B - Identity-change trigger,8966
0.7391350693959702,96004817.49222548,405451.7325515381,95599365.75967394,214759947.04777455,0.30893083272916627,B - Identity-change trigger,8966
0.8913135484158745,115770984.33976762,466366.0221473699,115304618.31762025,194993780.2002324,0.3725357490613006,B - Identity-change trigger,8966
0.3329701880886571,43248850.530021675,582688.8398443548,42666161.69017732,267515914.00997835,0.1391690933624327,B - Identity-change trigger,8966
0.731884986849063,95063118.36233816,380491.86129760405,94682626.50104055,215701646.17766187,0.3059005692072343,B - Identity-change trigger,8966
0.7974348554154502,103577263.37983567,425947.0820205999,103151316.29781507,207187501.16016436,0.3332979642436385,B - Identity-change trigger,8966
0.7353686477927167,95515604.31104788,468195.86650438374,95047408.4445435,215249160.22895214,0.30735660927464514,B - Identity-change trigger,8966
0.8657297257040578,112447951.33551763,426887.1125133345,112021064.2230043,198316813.20448238,0.3618426674013872,B - Identity-change trigger,8966
0.8926115423164838,115939578.24458104,380807.246548076,115558770.99803297,194825186.29541898,0.3730782619972925,B - Identity-change trigger,8966
0.6450116149770253,83779304.94738956,405519.4043327138,83373785.54305685,226985459.59261048,0.26959074678688655,B - Identity-change trigger,8966
0.957482941836276,124365598.23637019,473640.59022753907,123891957.64614265,186399166.30362982,0.40019208233101505,B - Identity-change trigger,8966
0.45402938332191356,58972994.0936904,373063.57990860456,58599930.5137818,251791770.44630963,0.1897673122015083,B - Identity-change trigger,8966
0.49963531119904353,64896659.42049668,376068.95233497,64520590.46816171,245868105.11950335,0.20882888546440573,B - Identity-change trigger,8966
0.5275397230487204,68521109.23728782,324165.4544694386,68196943.78281838,242243655.3027122,0.22049188664845606,B - Identity-change trigger,8966
0.6043700950770151,78500456.92331229,228689.32841779152,78271767.5948945,232264307.61668772,0.25260411050625436,B - Identity-change trigger,8966
0.9029297485906485,117279790.0018284,326318.997980495,116953471.00384791,193484974.53817162,0.37739088656150643,B - Identity-change trigger,8966
0.7455625806003024,96839674.42927413,461957.9381209211,96377716.49115321,213925090.11072588,0.31161729217473566,B - Identity-change trigger,8966
0.7516687367278984,97632791.18002976,278943.28731630393,97353847.89271346,213131973.35997027,0.31416943720935575,B - Identity-change trigger,8966
0.7000982721312036,90934403.77210853,381256.51818062767,90553147.2539279,219830360.7678915,0.2926149105311581,B - Identity-change trigger,8966
0.47301932276188374,61439560.41642304,400887.55039549136,61038672.86602755,249325204.123577,0.19770439711003612,B - Identity-change trigger,8966
0.5963921044619546,77464211.22930199,425099.60067214735,77039111.62862985,233300553.31069803,0.24926960861848674,B - Identity-change trigger,8966
0.49301871376482337,64037242.44057859,369546.970206105,63667695.47037248,246727522.09942144,0.20606339504212373,B - Identity-change trigger,8966
0.6529601603352209,84811726.054219,459035.7794364592,84352690.27478254,225953038.485781,0.2729129416578451,B - Identity-change trigger,8966
0.7075845899948182,91906787.04810767,425686.59865312965,91481100.44945455,218857977.49189234,0.2957439115858256,B - Identity-change trigger,8966
0.7478322416232969,97134476.28796534,390769.787778332,96743706.50018701,213630288.25203466,0.31256592565037306,B - Identity-change trigger,8966
0.5248162208643594,68167358.83228682,430008.27554822,67737350.5567386,242597405.7077132,0.21935356453035934,B - Identity-change trigger,8966
0.9666569879611681,125557197.25575548,632014.2104836309,124925183.04527186,185207567.28424454,0.4040264907175293,B - Identity-change trigger,8966
0.6463329867653655,83950935.3606003,342753.1232920056,83608182.2373083,226813829.17939973,0.2701430308061665,B - Identity-change trigger,8966
0.7989212157784888,103770323.83832239,329400.79882287415,103440923.0394995,206994440.70167762,0.3339192073204477,B - Identity-change trigger,8966
0.6909908136318733,89751453.68997975,355570.017215804,89395883.67276394,221013310.8500203,0.2888083332833166,B - Identity-change trigger,8966
0.38036627089162106,49405035.600584604,525417.9916101668,48879617.608974434,261359728.93941543,0.1589788844746118,B - Identity-change trigger,8966
0.7415269207807359,96315490.41950333,375208.9056401825,95940281.51386315,214449274.1204967,0.3099305372089766,B - Identity-change trigger,8966
0.7810660048442156,101451145.19560023,490245.28131409985,100960899.91428612,209313619.3443998,0.3264563965151267,B - Identity-change trigger,8966
0.8345169971840126,108393790.69685364,418847.5460911496,107974943.15076248,202370973.84314638,0.348796913502405,B - Identity-change trigger,8966
0.6681310146885132,86782238.8382751,360955.18482017855,86421283.65345493,223982525.70172492,0.2792537917441568,B - Identity-change trigger,8966
0.7796905936108149,101272495.70390815,341307.7585504752,100931187.94535767,209492268.83609188,0.32588152602761655,B - Identity-change trigger,8966
0.8269668749450563,107413119.9945592,294148.9547316201,107118971.03982759,203351644.54544082,0.3456412446036286,B - Identity-change trigger,8966
0.7935726287595156,103075606.26658352,511862.85564573243,102563743.41093779,207689158.27341652,0.33168369785795376,B - Identity-change trigger,8966
0.7106633406791836,92306679.99027061,312217.2520481604,91994462.73822245,218458084.5497294,0.29703071429898026,B - Identity-change trigger,8966
0.7934702080528401,103062303.04007061,330673.10404437734,102731629.93602623,207702461.49992943,0.33164088983069046,B - Identity-change trigger,8966
0.7583179424178726,98496443.58290644,522294.2542685848,97974149.32863785,212268320.9570936,0.31694855666376065,B - Identity-change trigger,8966
0.6168468973679552,80121044.52147235,441213.589842243,79679830.9316301,230643720.0185277,0.25781894752472684,B - Identity-change trigger,8966
0.5996453816362051,77886773.07800548,430838.0987248011,77455934.97928068,232877991.46199453,0.25062935688122484,B - Identity-change trigger,8966
0.5558388031638327,72196821.74795175,396746.43074905337,71800075.31720269,238567942.79204828,0.2323198444161418,B - Identity-change trigger,8966
0.489583978912414,63591111.40676197,207002.17970452088,63384109.22705744,247173653.13323805,0.20462780425216723,B - Identity-change trigger,8966
0.7299757770645106,94815134.81439188,386984.27857844176,94428150.53581344,215949629.72560814,0.3051025908768617,B - Identity-change trigger,8966
0.7283751811246866,94607236.51887849,513750.9364342124,94093485.58244428,216157528.02112153,0.3044336015986817,B - Identity-change trigger,8966
0.7666375146737837,99577056.65230775,601217.781090677,98975838.87121707,211187707.88769227,0.3204258269102793,B - Identity-change trigger,8966
0.8628619128542135,112075456.69867654,283808.81298442854,111791647.88569212,198689307.8413235,0.36064402881894536,B - Identity-change trigger,8966
0.8011066105993084,104054180.52380303,321237.8386436718,103732942.68515936,206710584.016197,0.33483262067315134,B - Identity-change trigger,8966
0.7837063294357209,101794091.82473914,498517.6460802109,101295574.17865893,208970672.71526086,0.3275599535082966,B - Identity-change trigger,8966
0.6308062064310587,81934192.04269065,475266.6281614717,81458925.41452917,228830572.4973094,0.26365341696305633,B - Identity-change trigger,8966
0.7670060396425262,99624923.64418836,382336.1297861511,99242587.51440221,211139840.89581168,0.32057985657304194,B - Identity-change trigger,8966
0.8515290539540142,110603453.68403415,353801.1799345461,110249652.50409961,200161310.85596585,0.35590731738120795,B - Identity-change trigger,8966
0.9210497167960898,119633357.45188858,280291.96959958615,119353065.48228899,191131407.08811146,0.38496435601047685,B - Identity-change trigger,8966
0.5208935673331353,67657852.98965625,320402.9671445014,67337450.02251175,243106911.55034375,0.21771404196934846,B - Identity-change trigger,8966
0.5478338742772006,71157077.09420748,550135.6312981372,70606941.46290934,239607687.44579256,0.22897408333771543,B - Identity-change trigger,8966
0.7615727782163781,98919207.87828489,343509.7213606373,98575698.15692425,211845556.66171515,0.3183089563731815,B - Identity-change trigger,8966
0.7107741560293648,92321073.58071163,454286.75296967354,91866786.82774197,218443690.9592884,0.29707703097346655,B - Identity-change trigger,8966
0.5259972790951162,68320764.19023332,340088.91750252305,67980675.2727308,242444000.3497667,0.21984720272699843,B - Identity-change trigger,8966
0.9228280357728486,119864339.8472256,373874.11341204913,119490465.73381355,190900424.69277442,0.38570762687543136,B - Identity-change trigger,8966
0.6667635745094563,86604624.69133824,387942.33695973904,86216682.3543785,224160139.84866178,0.2786822528594323,B - Identity-change trigger,8966
0.48499192196231633,62994658.05518671,469239.89695893595,62525418.15822778,247770106.4848133,0.2027084960820208,B - Identity-change trigger,8966
0.6636728470150143,86203176.104594,407305.91500446654,85795870.18958955,224561588.43540603,0.27739044428731685,B - Identity-change trigger,8966
0.7326654647058893,95164493.11413091,439167.8837908867,94725325.23034003,215600271.4258691,0.3062267797798609,B - Identity-change trigger,8966
0.5882532070609502,76407065.66562319,239734.1767412977,76167331.48888189,234357698.87437683,0.24586785370832628,B - Identity-change trigger,8966
0.644844483041042,83757596.50508237,404770.87687388953,83352825.62820847,227007168.03491765,0.2695208918844515,B - Identity-change trigger,8966
0.7729207620203192,100393175.43727571,424314.75020748045,99968860.68706822,210371589.1027243,0.32305198945536706,B - Identity-change trigger,8966
0.5349690675254929,69486092.35081035,341899.10234632454,69144193.24846402,241278672.18918967,0.22359707495688902,B - Identity-change trigger,8966
0.5047490893911172,65560878.13011218,538678.3804679913,65022199.74964419,245203886.40988785,0.21096625361358665,B - Identity-change trigger,8966
0.9137044134143851,118679290.27285205,401494.35409337713,118277795.91875868,192085474.26714796,0.38189429373862066,B - Identity-change trigger,8966
0.6474114637504391,84091016.63993421,374265.0073822449,83716751.63255197,226673747.9000658,0.2705937938762374,B - Identity-change trigger,8966
0.6866553622098338,89188330.33167468,405214.6271898231,88783115.70448485,221576434.20832533,0.2869962766328833,B - Identity-change trigger,8966
0.8188324776497272,106356558.94085962,232930.4353113262,106123628.50554828,204408205.5991404,0.34224137056944226,B - Identity-change trigger,8966
0.5912668197283515,76798497.95737274,547605.4709517801,76250892.48642096,233966266.5826273,0.24712743116502076,B - Identity-change trigger,8966
0.661214759197821,85883899.85585323,334215.27190599067,85549684.58394724,224880864.6841468,0.27636305545443746,B - Identity-change trigger,8966
0.7543379747468789,97979493.31806383,412506.9275733333,97566986.39049049,212785271.2219362,0.31528507893452773,B - Identity-change trigger,8966
0.8037094763113923,104392261.69190346,248047.1248060754,104144214.56709738,206372502.84809655,0.3359205212548047,B - Identity-change trigger,8966
0.6144183901693084,79805610.44177814,611900.2086027636,79193710.23317538,230959154.0982219,0.25680392228478005,B - Identity-change trigger,8966
0.6532475892730301,84849059.64026965,459682.7627286448,84389376.877541,225915704.89973038,0.273033076210763,B - Identity-change trigger,8966
0.8593379816853782,111617740.12869202,556259.7923187806,111061480.33637324,199147024.411308,0.35917115730256854,B - Identity-change trigger,8966
0.7177230030375822,93223645.81199609,475768.72397481016,92747877.08802128,217541118.72800392,0.29998138929935486,B - Identity-change trigger,8966
0.7658305469659691,99472241.18525897,409573.3596608314,99062667.82559814,211292523.35474104,0.3200885445700374,B - Identity-change trigger,8966
0.6283835999135081,81619524.39099474,406383.93770652567,81213140.45328821,229145240.1490053,0.262640857987261,B - Identity-change trigger,8966
0.8760225886142482,113784871.29247876,410739.8607964879,113374131.43168227,196979893.24752128,0.3661446993867059,B - Identity-change trigger,8966
0.8721213127204599,113278142.14962257,461304.0941195571,112816838.05550301,197486622.39037746,0.364514111879122,B - Identity-change trigger,8966
0.5074865991803146,65916447.9556785,350619.69782149454,65565828.257857,244848316.58432153,0.21211043038694974,B - Identity-change trigger,8966
0.694940907045644,90264523.64561886,319448.0857238952,89945075.55989496,220500240.89438117,0.29045932468962543,B - Identity-change trigger,8966
0.8351913788434235,108481384.8197854,378927.4352507283,108102457.38453467,202283379.7202146,0.3490787798300159,B - Identity-change trigger,8966
0.6388628385229415,82980652.32526837,463261.77445949544,82517390.55080888,227784112.21473163,0.26702078804879287,B - Identity-change trigger,8966
0.6465260695397629,83976014.50686792,438673.5748092658,83537340.93205865,226788750.0331321,0.27022373218910717,B - Identity-change trigger,8966
0.6791501937367831,88213498.58665618,363062.1193808133,87850436.46727537,222551265.95334384,0.2838593967280412,B - Identity-change trigger,8966
0.7443740222756232,96685294.89870612,496167.7753845045,96189127.12332162,214079469.64129388,0.3111205192191642,B - Identity-change trigger,8966
0.5747898124356426,74658331.5068114,297969.60380557814,74360361.90300582,236106433.03318864,0.24024065796945188,B - Identity-change trigger,8966
0.9057143168048004,117641472.15474367,325529.72874659824,117315942.42599708,193123292.38525635,0.3785547319976215,B - Identity-change trigger,8966
0.8492674819010491,110309702.48593734,404289.55299425725,109905412.93294309,200455062.05406266,0.3549620647927055,B - Identity-change trigger,8966
0.9353821104534956,121494964.20588882,474713.8703348677,121020250.33555396,189269800.3341112,0.3909547608646302,B - Identity-change trigger,8966
0.8754805141235381,113714462.29052146,353825.6925698735,113360636.59795159,197050302.24947858,0.3659181325104337,B - Identity-change trigger,8966
0.8072864882066498,104856872.81426889,286769.6214618533,104570103.19280703,205907891.72573113,0.3374155785308545,B - Identity-change trigger,8966
0.4568011652243232,59333015.457426466,423778.4698706568,58909236.98755581,251431749.08257356,0.19092581343722265,B - Identity-change trigger,8966
0.8219004599089957,106755053.19321752,422640.0964647557,106332413.09675276,204009711.3467825,0.3435236724833924,B - Identity-change trigger,8966
0.935510984583823,121511703.41618182,383025.0068494877,121128678.40933233,189253061.12381822,0.39100862543424375,B - Identity-change trigger,8966
0.701662887533953,91137628.6255974,373263.9829324445,90764364.64266495,219627135.9144026,0.29326886128966734,B - Identity-change trigger,8966
0.7113370360379415,92394184.97094454,493141.59624370205,91901043.37470083,218370579.5690555,0.2973122937785697,B - Identity-change trigger,8966
0.7501720991775046,97438395.83765346,358105.07059874886,97080290.7670547,213326368.70234656,0.3135438986523573,B - Identity-change trigger,8966
0.7590101766149063,98586356.5372497,334046.13449407875,98252310.40275562,212178408.00275034,0.31723788468483266,B - Identity-change trigger,8966
0.7392116466001514,96014763.95643194,358011.60360984685,95656752.3528221,214750000.5835681,0.3089628391383265,B - Identity-change trigger,8966
0.9460418589799784,122879538.22242726,367067.9804739646,122512470.2419533,187885226.31757277,0.39541013732466074,B - Identity-change trigger,8966
0.4987838449944168,64786064.130189605,440753.9307414082,64345310.1994482,245978700.40981042,0.20847300441569425,B - Identity-change trigger,8966
0.5401739869760557,70162149.22133791,439205.2541478774,69722943.96719004,240602615.3186621,0.22577253674557757,B - Identity-change trigger,8966
0.8273417751345025,107461815.05146536,511293.0094584939,106950522.04200687,203302949.48853466,0.345797938870362,B - Identity-change trigger,8966
0.6200593572861591,80538304.69612527,401071.4833218228,80137233.21280345,230226459.84387475,0.25916163570004347,B - Identity-change trigger,8966
0.8611597723503343,111854368.9771122,263709.15802616236,111590659.81908605,198910395.56288782,0.35993259770837016,B - Identity-change trigger,8966
0.657955061446077,85460504.0508189,367523.9437468336,85092980.10707207,225304260.4891811,0.2750006236302857,B - Identity-change trigger,8966
0.8201051256186723,106521860.71187457,270505.61582845636,106251355.09604612,204242903.82812545,0.3427732898533406,B - Identity-change trigger,8966
0.6981841826004126,90685786.40340818,226421.00759131988,90459365.39581686,220078978.13659185,0.2918148926492456,B - Identity-change trigger,8966
0.6103586415699661,79278297.58722411,440899.91995337734,78837397.66727073,231486466.9527759,0.25510709910942886,B - Identity-change trigger,8966
0.5936759242679045,77111411.8633906,349219.7117776324,76762192.15161297,233653352.67660943,0.2481343468186697,B - Identity-change trigger,8966
0.8950191438781175,116252296.93171835,468396.08390813787,115783900.84781021,194512467.60828167,0.3740845494623473,B - Identity-change trigger,8966
0.8051780686526431,104583014.2965762,503277.5657773415,104079736.73079886,206181750.24342382,0.33653433796261295,B - Identity-change trigger,8966
0.8220992061023511,106780867.9499655,290250.06191086676,106490617.88805464,203983896.5900345,0.3436067409637788,B - Identity-change trigger,8966
0.8715252391612693,113200719.31361942,477234.83979770937,112723484.47382171,197564045.2263806,0.3642649754105209,B - Identity-change trigger,8966
0.8522169183945296,110692799.05919683,485098.1226818082,110207700.93651502,200071965.4808032,0.3561948190073815,B - Identity-change trigger,8966
0.47180869900680933,61282314.84999003,584018.2449279295,60698296.605062105,249482449.69000998,0.19719840162928798,B - Identity-change trigger,8966
0.7785252698702876,101121134.0683141,375436.14715563686,100745697.92115846,209643630.47168592,0.32539446425979324,B - Identity-change trigger,8966
0.7048728314972674,91554562.00776003,268938.06487187464,91285623.94288816,219210202.53223997,0.29461049788987775,B - Identity-change trigger,8966
0.721225069082376,93678522.36351855,514085.71879562305,93164436.64472292,217086242.1764815,0.30144512201112406,B - Identity-change trigger,8966
0.7764993823644946,100857995.47794472,387314.98665910854,100470680.4912856,209906769.0620553,0.3245477190029464,B - Identity-change trigger,8966
0.8214746130354282,106699740.77053693,451912.21706224047,106247828.5534747,204065023.7694631,0.3433456844069048,B - Identity-change trigger,8966
0.750845270654598,97525832.77235627,419176.1859550452,97106656.58640122,213238931.76764375,0.31382525916899195,B - Identity-change trigger,8966
0.5981867245048391,77697310.9384334,402646.7101954884,77294664.22823791,233067453.6015666,0.2500196927198051,B - Identity-change trigger,8966
0.6633246216335364,86157945.78664649,513345.6890928953,85644600.0975536,224606818.75335354,0.27724489909330335,B - Identity-change trigger,8966
0.7955413149990707,103331315.0956645,358822.74081431224,102972492.35485019,207433449.44433552,0.33250653512349604,B - Identity-change trigger,8966
0.844297357647962,109664142.70723377,442479.1238017442,109221663.58343203,201100621.83276623,0.35288473862074016,B - Identity-change trigger,8966
0.8208672553312091,106620852.25886922,441827.8386694093,106179024.42019981,204143912.2811308,0.3430918315874435,B - Identity-change trigger,8966
0.8685323638847009,112811980.56125747,389252.605520238,112422727.95573723,197952783.97874254,0.36301406540810355,B - Identity-change trigger,8966
0.9084081082785709,117991363.49329536,406521.0927118434,117584842.40058352,192773401.04670465,0.37968063614917363,B - Identity-change trigger,8966
0.7027401144768345,91277547.53938071,329132.07086435147,90948415.46851636,219487217.0006193,0.29371910188882416,B - Identity-change trigger,8966
0.597017524089796,77545445.76912168,409018.46141986054,77136427.30770181,233219318.77087834,0.24953101064693076,B - Identity-change trigger,8966
0.6641488178840067,86264999.03561333,374089.62470446137,85890909.41090886,224499765.5043867,0.27758938232043273,B - Identity-change trigger,8966
0.8312582233169741,107970514.89340794,292090.1758019761,107678424.71760596,202794249.64659208,0.3474348678275286,B - Identity-change trigger,8966
0.6258127283107243,81285598.87556371,532742.2657995663,80752856.60976414,229479165.6644363,0.2615663297474674,B - Identity-change trigger,8966
0.6586116750288353,85545790.31281044,458049.2329208953,85087741.07988954,225218974.2271896,0.2752750635659643,B - Identity-change trigger,8966
0.5777054004355123,75037031.56502776,307248.81484042935,74729782.75018732,235727732.97497225,0.24145926477893662,B - Identity-change trigger,8966
0.7706159930034099,100093813.46949498,524602.0723679845,99569211.397127,210670951.07050502,0.32208868215048697,B - Identity-change trigger,8966
0.6201785251322715,80553783.17602786,286944.4865201358,80266838.68950772,230210981.36397216,0.25921144340564195,B - Identity-change trigger,8966
0.6306411999160755,81912759.66718595,412692.30009741307,81500067.36708854,228852004.87281406,0.26358445040715855,B - Identity-change trigger,8966
0.5914214099143216,76818577.37614836,271090.26989218924,76547487.10625617,233946187.16385168,0.24719204408471693,B - Identity-change trigger,8966
0.6432183725937791,83546384.1797908,233764.94315727593,83312619.23663352,227218380.36020923,0.2688412384958049,B - Identity-change trigger,8966
0.7012071106248201,91078428.64877282,291053.85920221324,90787374.78957061,219686335.8912272,0.29307836357699324,B - Identity-change trigger,8966
0.6371637197005149,82759957.08403462,385064.23481196613,82374892.84922266,228004807.4559654,0.26631061988812504,B - Identity-change trigger,8966
0.7274152098055088,94482547.71014594,343002.012569988,94139545.69757594,216282216.82985407,0.30403236946762874,B - Identity-change trigger,8966
0.5639684464356389,73252765.31077644,352335.64068226545,72900429.67009418,237511999.22922358,0.23571773144618435,B - Identity-change trigger,8966
0.49467969490850133,64252984.05284865,388160.8563025818,63864823.19654607,246511780.48715138,0.20675762307852744,B - Identity-change trigger,8966
0.5779004607309829,75062367.56766383,244415.88421938647,74817951.68344444,235702396.97233617,0.24154079269177312,B - Identity-change trigger,8966
0.4770805010447575,61967058.96979206,440999.2449579669,61526059.72483409,248797705.57020795,0.1994018178396669,B - Identity-change trigger,8966
0.7005795136818417,90996911.30172208,398087.0340122033,90598824.26770988,219767853.23827794,0.29281605151220236,B - Identity-change trigger,8966
0.782950752884001,101695951.45506549,422766.6909163166,101273184.76414917,209068813.08493453,0.32724415075048097,B - Identity-change trigger,8966
0.732938410782753,95199945.54952398,277323.45470998925,94922622.09481399,215564818.99047604,0.30634086103822217,B - Identity-change trigger,8966
0.7663105936465138,99534593.51551859,277011.09690511954,99257582.41861348,211230171.02448142,0.32028918614004265,B - Identity-change trigger,8966
0.883175481517093,114713946.64840828,385227.67409073986,114328718.97431754,196050817.89159173,0.36913434127002803,B - Identity-change trigger,8966
0.5499514776068867,71432128.47467245,489295.5832027472,70942832.8914697,239332636.06532758,0.22985916238093357,B - Identity-change trigger,8966
0.7086056405082248,92039409.31465776,414655.27325586835,91624754.0414019,218725355.22534227,0.29617067253714,B - Identity-change trigger,8966
0.6166924390145441,80100982.22617157,168636.8132949176,79932345.41287665,230663782.31382847,0.25775438970611286,B - Identity-change trigger,8966
0.663843756908172,86225375.25841528,502004.8478282466,85723370.41058704,224539389.28158474,0.27746187823464397,B - Identity-change trigger,8966
0.6829762156306783,88710453.13373896,450879.9376616577,88259573.1960773,222054311.40626106,0.2854585308764006,B - Identity-change trigger,8966
